"date","logReturn"
"2015-1-6",-0.000131821053111381
"2015-1-7",0.000749500711146212
"2015-1-8",-0.0234716906695134
"2015-1-9",-0.00352942536213163
"2015-1-12",-0.00938777201706742
"2015-1-13",0.000130912030147812
"2015-1-14",-0.00331221459919995
"2015-1-15",0.0286234773889937
"2015-1-16",0.00857274007945641
"2015-1-19",-0.0801509163072254
"2015-1-20",0.0121635891460006
"2015-1-21",0.0439718300902214
"2015-1-22",0.00526102527317107
"2015-1-23",0.00115416844059979
"2015-1-26",0.0101007583265034
"2015-1-27",-0.00920523504322013
"2015-1-28",-0.0139743832488826
"2015-1-29",-0.0124218108433283
"2015-1-30",-0.0137100752352541
"2015-2-2",-0.0236975889357627
"2015-2-3",0.0245881801608956
"2015-2-4",-0.0104340330339934
"2015-2-5",-0.0102885943445408
"2015-2-6",-0.0163282499765192
"2015-2-9",0.0100626530562504
"2015-2-10",0.0180728345889101
"2015-2-11",0.0079461788132047
"2015-2-12",0.00254471933848599
"2015-2-13",0.00780017553002921
"2015-2-16",0.008508784624782
"2015-2-17",0.00650547738510454
"2015-2-25",-0.0124525787641563
"2015-2-26",0.0248613591268505
"2015-2-27",0.00183215396516978
"2015-3-2",0.00792298648441481
"2015-3-3",-0.0262662163941059
"2015-3-4",0.00651257075430678
"2015-3-5",-0.00981343151754999
"2015-3-6",-0.00510979109925813
"2015-3-9",0.0168840158805992
"2015-3-10",-0.00485666179971567
"2015-3-11",0.00114687050380624
"2015-3-12",0.0191618355528487
"2015-3-13",0.00688443187834764
"2015-3-16",0.0240366711205855
"2015-3-17",0.0137886273534935
"2015-3-18",0.0233939411423929
"2015-3-19",-0.00164199162811229
"2015-3-20",0.013664951891549
"2015-3-23",0.0202152439434773
"2015-3-24",0.000249209892658087
"2015-3-25",-0.00824928289208771
"2015-3-26",0.00243080010344343
"2015-3-27",0.00547863571655327
"2015-3-30",0.0289056686136249
"2015-3-31",-0.00908674971554291
"2015-4-1",0.0177861840304345
"2015-4-2",0.000213367472937875
"2015-4-3",0.0110328387986147
"2015-4-7",0.0212330260789049
"2015-4-8",0.00835925127946879
"2015-4-9",-0.00786641962313084
"2015-4-10",0.0191208814759101
"2015-4-13",0.0174894851997802
"2015-4-14",0.00386263425760625
"2015-4-15",-0.013079226532092
"2015-4-16",0.0299188276060924
"2015-4-17",0.018132837221053
"2015-4-20",-0.016280138381001
"2015-4-21",0.021276187968656
"2015-4-22",0.0257841801344991
"2015-4-23",0.00022783127926651
"2015-4-24",-0.0081008286465849
"2015-4-27",0.0220718659063159
"2015-4-28",-0.0137664552548529
"2015-4-29",0.00682418615207503
"2015-4-30",-0.00513219006795396
"2015-5-4",0.00793702391490747
"2015-5-5",-0.0406893728880089
"2015-5-6",-0.00951027750071809
"2015-5-7",-0.0184502907588708
"2015-5-8",0.0195631421105329
"2015-5-11",0.0285738977085277
"2015-5-12",0.0120557301180924
"2015-5-13",-0.00612307609520357
"2015-5-14",-0.00374978409951687
"2015-5-15",-0.0178815163454527
"2015-5-18",-0.00920963669577723
"2015-5-19",0.0335457980123195
"2015-5-20",0.00499677409595201
"2015-5-21",0.0179373081107599
"2015-5-22",0.02254106744555
"2015-5-25",0.0294822877131882
"2015-5-26",0.0193103769787086
"2015-5-27",-0.0033698317592421
"2015-5-28",-0.0694047289900794
"2015-5-29",0.00140984267019384
"2015-6-1",0.0474728165867955
"2015-6-2",0.0167399067257801
"2015-6-3",-0.00354763769346711
"2015-6-4",0.00732787072977459
"2015-6-5",0.00943728509313146
"2015-6-8",0.0232808148759016
"2015-6-9",-0.00680150421540482
"2015-6-10",-0.00157153281228162
"2015-6-11",-0.00047476851217354
"2015-6-12",0.00536193306411725
"2015-6-15",-0.0215898627612727
"2015-6-16",-0.0304029156471941
"2015-6-17",0.0145068280338609
"2015-6-18",-0.041374883398932
"2015-6-19",-0.0613721555132454
"2015-6-23",0.0316354059719259
"2015-6-24",0.0194580646976537
"2015-6-25",-0.0362230774161283
"2015-6-26",-0.0819526990728647
"2015-6-29",-0.0339254884371449
"2015-6-30",0.0649887305223515
"2015-7-1",-0.0504300056273745
"2015-7-2",-0.034693026757024
"2015-7-3",-0.0555765280445382
"2015-7-6",0.0285695304694027
"2015-7-7",-0.0177989039989583
"2015-7-8",-0.0698369867442441
"2015-7-9",0.0620752723601239
"2015-7-10",0.0522170189658606
"2015-7-13",0.0253067889685425
"2015-7-14",-0.023946477955743
"2015-7-15",-0.0359963655024327
"2015-7-16",0.00768450263968568
"2015-7-17",0.0378355714959362
"2015-7-20",0.002191983418804
"2015-7-21",0.00129704508120909
"2015-7-22",-0.00212659439498886
"2015-7-23",0.0222774041870171
"2015-7-24",-0.0176886548709607
"2015-7-27",-0.08950299153285
"2015-7-28",-0.00200266914644587
"2015-7-29",0.0308208758570157
"2015-7-30",-0.0296879838457293
"2015-7-31",0.000338045445436919
"2015-8-3",0.00328017516321744
"2015-8-4",0.0305832975174081
"2015-8-5",-0.0207964951479607
"2015-8-6",-0.00910543715875889
"2015-8-7",0.0194067436112046
"2015-8-10",0.0444105863876221
"2015-8-11",-0.00434056254829152
"2015-8-12",-0.0125057303594538
"2015-8-13",0.0146648713741104
"2015-8-14",-0.000471223471722126
"2015-8-17",0.00106239298655453
"2015-8-18",-0.0639091421957918
"2015-8-19",0.0157507259924436
"2015-8-20",-0.0326118557086996
"2015-8-21",-0.0467804607747109
"2015-8-24",-0.0915443725307394
"2015-8-25",-0.0736588210194942
"2015-8-26",-0.00568170238969579
"2015-8-27",0.0577725937794629
